ID,ArrivalDate,ServiceDate,DepartureDate
22963006679864108951584256411147029030,2021-03-01 09:27:06.379776420,2021-03-01 09:37:35.517725040,2021-03-01 09:56:00.997024620
203603101199153972219959047756857176169,2021-03-01 09:27:17.660645460,2021-03-01 09:35:29.386667160,2021-03-01 10:39:18.059319360
144640596321609684600543416093780422127,2021-03-01 09:29:05.932454580,2021-03-01 09:40:01.362831060,2021-03-01 09:41:04.283401020
201762159394165347540000306034304848440,2021-03-01 09:30:07.765568759,2021-03-01 09:38:14.539027679,2021-03-01 09:40:20.246608859
187337506475136581557071120573674094519,2021-03-01 09:33:00.454814160,2021-03-01 09:40:37.113204960,2021-03-01 10:17:59.014466160
24334852962136896011993003484994465818,2021-03-01 09:33:00.649174680,2021-03-01 09:42:14.139940440,2021-03-01 10:10:40.186133280
127728586218039681119999675023260964845,2021-03-01 09:33:13.425355680,2021-03-01 09:41:48.984517380,2021-03-01 10:05:06.564538920
239370892662846387260706755917382988594,2021-03-01 09:34:09.208313400,2021-03-01 09:43:58.716042960,2021-03-01 10:29:25.405566900
37711021365307359215042278416902704514,2021-03-01 09:36:04.121378400,2021-03-01 09:43:35.945000100,2021-03-01 10:11:49.571498400
81507138275849211099270839304457343641,2021-03-01 09:39:00.002271540,2021-03-01 09:48:14.254972200,2021-03-01 10:38:51.227953800
185510945447505958936126089871149600513,2021-03-01 09:43:09.179529720,2021-03-01 09:51:25.980291059,2021-03-01 10:30:05.216389019
9929287534675787336760223278864256389,2021-03-01 09:48:03.972032400,2021-03-01 09:56:34.305906899,2021-03-01 10:01:42.838270859
207143834124585391596009066719741412203,2021-03-01 09:50:04.230906480,2021-03-01 09:57:53.536461180,2021-03-01 10:15:09.475396740
597222328616413935217267352377666535,2021-03-01 09:51:00.217867380,2021-03-01 10:01:30.476453159,2021-03-01 10:01:47.217314879
161978849139183529031207208765325157128,2021-03-01 09:51:02.076095939,2021-03-01 09:58:58.352289719,2021-03-01 10:19:03.181954319
128572576704391024142236441040188498751,2021-03-01 09:52:07.966620060,2021-03-01 09:59:40.969158119,2021-03-01 10:01:13.678936739
112316758358712610027875316737591594913,2021-03-01 09:53:04.592110860,2021-03-01 10:01:26.274002700,2021-03-01 10:31:23.746046280
295118587597051364949868314468414452117,2021-03-01 09:54:02.241331440,2021-03-01 10:03:30.842745300,2021-03-01 10:26:57.933321660
106623893382214981401118730455234974957,2021-03-01 09:57:06.121638900,2021-03-01 10:04:40.075890600,2021-03-01 10:26:55.656566099
160633290542109102271381605376521701326,2021-03-01 10:01:12.936974520,2021-03-01 10:09:03.593467200,2021-03-01 10:46:21.114187380
83150576858744947355327130628255254610,2021-03-01 10:02:16.294539840,2021-03-01 10:10:40.627352640,2021-03-01 10:28:15.517126500
260258619132595300107338079778031644413,2021-03-01 10:04:01.429373160,2021-03-01 10:13:35.483357700,2021-03-01 10:26:42.927837600
57000954920226248777936601936578555502,2021-03-01 10:10:00.195959100,2021-03-01 10:19:53.438929200,2021-03-01 10:42:48.860532060
167352439551827623428095723590781219395,2021-03-01 10:14:01.241628660,2021-03-01 10:23:19.521860940,2021-03-01 10:36:36.862167180
23529263716037056498999843344867071270,2021-03-01 10:20:05.365725000,2021-03-01 10:27:54.733134840,2021-03-01 10:29:26.288276340
13893988382681705719387285764445096732,2021-03-01 10:23:06.270176100,2021-03-01 10:32:25.369359840,2021-03-01 11:33:23.218953060
9777253619775570887580637500834745037,2021-03-01 10:27:01.837862280,2021-03-01 10:36:17.535610860,2021-03-01 10:36:37.587459000
30713164130511586470454275007065287850,2021-03-01 10:29:07.694416079,2021-03-01 10:36:56.080920419,2021-03-01 10:41:52.894117439
269788955492197297144222648926558274894,2021-03-01 10:29:18.343143060,2021-03-01 10:38:44.119185960,2021-03-01 10:44:23.744696460
244447541212416677975316425299438290941,2021-03-01 10:29:25.869298560,2021-03-01 10:38:54.278847960,2021-03-01 10:40:50.897074560
159523814693957307741868129317549129905,2021-03-01 10:30:00.294352020,2021-03-01 10:38:23.524160940,2021-03-01 10:44:17.520480180
18750555466294869137755476270801267760,2021-03-01 10:33:10.084095000,2021-03-01 10:42:10.154146500,2021-03-01 11:16:05.498995860
182319265410077917250159316142692911167,2021-03-01 10:34:01.754221740,2021-03-01 10:42:03.410463600,2021-03-01 11:18:23.372417580
68126422123784591327094820825735345528,2021-03-01 10:36:01.874081220,2021-03-01 10:44:23.182394640,2021-03-01 11:25:21.240441120
188340814670661760845640143823699055011,2021-03-01 10:37:05.621129340,2021-03-01 10:46:27.017968920,2021-03-01 10:47:39.384476040
251924762625928089711850719412437614400,2021-03-01 10:39:01.439221800,2021-03-01 10:49:15.056516400,2021-03-01 11:00:42.602316300
95250293347475413148747475913445434230,2021-03-01 10:39:02.917265760,2021-03-01 10:48:45.117652800,2021-03-01 11:10:25.222939860
52355443529468627196986267874951204906,2021-03-01 10:41:00.662496240,2021-03-01 10:49:36.560703240,2021-03-01 10:54:28.816502040
158073128834499867857790600719470667375,2021-03-01 10:43:08.748081600,2021-03-01 10:51:52.115402640,2021-03-01 10:52:54.976685940
32719333947818173126549277163168984198,2021-03-01 10:44:00.771067260,2021-03-01 10:52:50.732759940,2021-03-01 11:26:07.808096940
310257232825747656050489049921258481796,2021-03-01 10:44:15.197154360,2021-03-01 10:54:21.437540640,2021-03-01 11:07:07.464781620
175371909796332038143490246616372012700,2021-03-01 10:45:19.434060300,2021-03-01 10:54:05.347983420,2021-03-01 12:59:37.682349960
9914888731683784386824016626571022594,2021-03-01 10:46:04.583043120,2021-03-01 10:55:06.834974880,2021-03-01 11:09:31.206809640
274639739471335592624314610320059120030,2021-03-01 10:49:01.435691040,2021-03-01 10:57:58.682228160,2021-03-01 11:07:33.815060460
231209635074338456718055829749166141142,2021-03-01 10:49:03.500291700,2021-03-01 10:58:17.831652120,2021-03-01 11:25:22.313092380
288768758558297955308855506525522817799,2021-03-01 10:49:03.959537760,2021-03-01 10:59:28.912408200,2021-03-01 11:37:36.683680500
302453979027734829598614205498807069289,2021-03-01 10:49:11.677658520,2021-03-01 10:58:22.116284520,2021-03-01 11:11:01.857748800
127150720720705689156455883427944934927,2021-03-01 10:50:17.391429960,2021-03-01 10:59:58.574370180,2021-03-01 11:41:34.856779860
299978292002303375702206580955441744571,2021-03-01 10:53:15.507687119,2021-03-01 11:01:49.450213079,2021-03-01 11:41:54.900262139
216259447007816053715752723230828845096,2021-03-01 10:54:00.256550160,2021-03-01 11:04:09.880362660,2021-03-01 11:10:26.632590780
3472465649162155341281925675649852665,2021-03-01 10:58:01.580450700,2021-03-01 11:05:29.427899580,2021-03-01 11:43:11.152803660
140749128430367629938003510367555408572,2021-03-01 10:58:02.626928400,2021-03-01 11:07:51.062923200,2021-03-01 11:40:53.383279020
74814582855865733728926471927148047745,2021-03-01 10:58:06.879553800,2021-03-01 11:06:16.473070500,2021-03-01 11:15:23.375951880
213395102740503903709892884798871742333,2021-03-01 10:59:04.852564380,2021-03-01 11:06:42.147635640,2021-03-01 11:08:05.943975240
206734238313762010128143094081849281961,2021-03-01 11:00:00.957617700,2021-03-01 11:09:35.877994680,2021-03-01 11:26:16.696757880
40420262318230851093589652980449294445,2021-03-01 11:00:03.254365740,2021-03-01 11:08:08.466461100,2021-03-01 11:09:51.287676120
41033399324060425139975991331452411318,2021-03-01 11:02:33.700208280,2021-03-01 11:13:31.821045960,2021-03-01 11:17:46.311371280
298349657842100953942756378195451335517,2021-03-01 11:03:00.401151540,2021-03-01 11:12:59.162905680,2021-03-01 11:41:27.066584220
63016910534831548384499391418877134540,2021-03-01 11:03:01.758850920,2021-03-01 11:11:15.540543420,2021-03-01 11:36:30.465692220
76668536296187312132136678258925155984,2021-03-01 11:07:00.345533520,2021-03-01 11:17:06.424829040,2021-03-01 11:20:46.677446220
248029719787986254846850990034050517285,2021-03-01 11:07:03.729967800,2021-03-01 11:15:21.063079860,2021-03-01 11:40:55.005543060
203941378023683741914617087677560439401,2021-03-01 11:08:01.894389840,2021-03-01 11:16:38.011936380,2021-03-01 11:53:52.592643120
149850041824142861678018527115873377714,2021-03-01 11:08:02.914100280,2021-03-01 11:17:27.938938740,2021-03-01 11:35:46.731629760
271423836233033491918650656764914255840,2021-03-01 11:09:02.655117960,2021-03-01 11:17:53.954443620,2021-03-01 11:34:07.720772220
148992998596935252584769310974665500868,2021-03-01 11:10:00.763936500,2021-03-01 11:18:15.667800120,2021-03-01 12:41:11.145682860
96394119222935368901637760974272985784,2021-03-01 11:10:01.654539840,2021-03-01 11:20:50.221178040,2021-03-01 11:34:33.062530080
17375178843240745327258600960627138070,2021-03-01 11:10:05.883984360,2021-03-01 11:18:21.881366399,2021-03-01 11:28:23.931987479
149049522690743083290792958367776361676,2021-03-01 11:13:07.798287119,2021-03-01 11:23:05.242541999,2021-03-01 11:26:26.489110499
266469457787878235988251192959616241639,2021-03-01 11:14:13.964482080,2021-03-01 11:24:18.713687280,2021-03-01 12:52:38.642919480
58834161255538904206339235821976353720,2021-03-01 11:16:00.093672540,2021-03-01 11:25:02.689724460,2021-03-01 11:45:52.507363980
146107746725792006931384726074356091673,2021-03-01 11:18:04.770761580,2021-03-01 11:27:22.933595460,2021-03-01 11:41:09.685047900
133559386646011254637940367269125914567,2021-03-01 11:20:09.302911080,2021-03-01 11:30:09.720150240,2021-03-01 12:17:38.057402160
17363211692299636515840897776348244922,2021-03-01 11:22:01.979793660,2021-03-01 11:31:16.468843080,2021-03-01 11:31:45.408411300
35650735167301569448789743550011565133,2021-03-01 11:22:02.451904260,2021-03-01 11:29:16.856598420,2021-03-01 11:57:28.204715640
308295721994608593848255520554241681534,2021-03-01 11:23:00.913826220,2021-03-01 11:32:15.436003620,2021-03-01 11:50:09.935988900
75758369313501045263231072963055690639,2021-03-01 11:23:10.713196680,2021-03-01 11:31:40.895830979,2021-03-01 11:44:59.704161059
18048552564839262722020493129983563671,2021-03-01 11:25:01.469322300,2021-03-01 11:34:37.743656280,2021-03-01 12:00:14.500789920
300739869891888646885098631202417277930,2021-03-01 11:25:02.012195459,2021-03-01 11:34:44.982398579,2021-03-01 11:41:57.667097999
283377121268374079202772193781757853094,2021-03-01 11:26:00.287859540,2021-03-01 11:36:17.138901719,2021-03-01 11:44:19.582186799
63499978981395706589379267730860696132,2021-03-01 11:26:01.078392900,2021-03-01 11:35:13.149358260,2021-03-01 11:44:10.563953100
292179245871552281761603672590903700379,2021-03-01 11:29:06.980632020,2021-03-01 11:38:25.285439400,2021-03-01 11:52:21.217642920
275950442342625984803597145470256423048,2021-03-01 11:30:01.828017180,2021-03-01 11:40:19.639010280,2021-03-01 12:12:22.748008440
254829207019236444796550893192780733948,2021-03-01 11:31:10.004360640,2021-03-01 11:38:20.903778960,2021-03-01 11:47:51.055235520
295194472333636591831066470216558924071,2021-03-01 11:32:04.469170200,2021-03-01 11:41:52.807967220,2021-03-01 11:42:45.354536940
281128586077323796805733821746240266089,2021-03-01 11:32:11.273740200,2021-03-01 11:40:36.614025600,2021-03-01 12:04:25.837874880
302125974623801065658100030291498996077,2021-03-01 11:34:00.244349999,2021-03-01 11:44:49.933223339,2021-03-01 11:59:27.730021439
10145406996087283978645491020686544237,2021-03-01 11:34:01.752317880,2021-03-01 11:42:48.555090120,2021-03-01 11:49:57.878015700
236157341401717670196428964212428536542,2021-03-01 11:35:03.908986140,2021-03-01 11:45:50.139750240,2021-03-01 12:07:38.360854320
92344580258556812227221719199708390978,2021-03-01 11:35:04.020958680,2021-03-01 11:45:34.367678400,2021-03-01 12:01:22.979155560
159124900987219693176720062561219176981,2021-03-01 11:35:29.518436400,2021-03-01 11:43:55.277476080,2021-03-01 11:45:23.333109660
237479969906843350905711417966104301354,2021-03-01 11:39:00.917688000,2021-03-01 11:48:01.976221500,2021-03-01 11:57:58.986662040
292096414917350478220727265978819544965,2021-03-01 11:40:01.265745120,2021-03-01 11:49:56.246679300,2021-03-01 12:49:06.708369660
260857538258369893142951030969844386995,2021-03-01 11:41:01.907094420,2021-03-01 11:51:03.399685980,2021-03-01 11:55:20.619742800
309002280406603005288391795113833639203,2021-03-01 11:41:02.397253680,2021-03-01 11:48:36.630669600,2021-03-01 11:57:03.208534800
17269433324440427719946356009989959915,2021-03-01 11:41:05.670836580,2021-03-01 11:48:13.139180220,2021-03-01 12:19:27.875398380
207434196331449353092288219350333240857,2021-03-01 11:42:02.988266340,2021-03-01 11:51:42.828147060,2021-03-01 12:02:42.854496600
143424588153088259775938353866034054085,2021-03-01 11:43:05.782033920,2021-03-01 11:52:43.026420600,2021-03-01 12:09:50.610906240
168556568590206322146002698892056208839,2021-03-01 11:44:04.378894860,2021-03-01 11:52:53.816076420,2021-03-01 12:02:49.129084620
152753926963979838862711786482521716279,2021-03-01 11:44:05.294491920,2021-03-01 11:53:02.795022960,2021-03-01 12:01:26.748021600
28945958896920263947286774770338304350,2021-03-01 11:44:09.851976780,2021-03-01 11:53:31.222680960,2021-03-01 12:20:33.119257200
259789891101808452519913518063459946159,2021-03-01 11:45:00.129940020,2021-03-01 11:53:13.775048940,2021-03-01 12:23:29.825504520
110360832741398533425415736899710699434,2021-03-01 11:46:13.668703320,2021-03-01 11:53:30.048439560,2021-03-01 11:57:58.834397940
95987762313920610130955942363411739003,2021-03-01 11:47:01.913843220,2021-03-01 11:56:09.174388680,2021-03-01 12:02:57.365616240
138459629933777089729649499364176001748,2021-03-01 11:47:02.257052520,2021-03-01 11:56:04.210633679,2021-03-01 13:22:07.313756399
292917512891456388673495364729032694184,2021-03-01 11:47:05.722350480,2021-03-01 11:55:46.976447700,2021-03-01 12:23:18.077436840
228139498346736927965110114423754444409,2021-03-01 11:49:16.451785920,2021-03-01 11:58:23.637757260,2021-03-01 12:01:25.363648260
263298251764103326953419497774642813486,2021-03-01 11:49:16.600321020,2021-03-01 11:59:02.122395060,2021-03-01 12:15:10.908364920
24130283623264565273590950310134917100,2021-03-01 11:51:04.308821580,2021-03-01 11:58:44.034323040,2021-03-01 12:01:11.610105240
54674379834506864883703664722715645969,2021-03-01 11:52:02.947143060,2021-03-01 12:01:36.444558660,2021-03-01 12:13:02.081439840
234642867079120179496638849275106246684,2021-03-01 11:52:04.625580840,2021-03-01 12:01:02.976041580,2021-03-01 12:20:56.886081240
48882509984333238902745045463344682086,2021-03-01 11:54:24.213598320,2021-03-01 12:03:26.280670620,2021-03-01 12:26:03.406963800
214775825815130777327314130623150223979,2021-03-01 11:55:31.889104680,2021-03-01 12:05:04.090805580,2021-03-01 12:22:49.179633000
110568383981527457728671227038488775366,2021-03-01 11:57:01.852519500,2021-03-01 12:04:05.514773880,2021-03-01 12:19:44.319061860
233721602633651652776723482169891222775,2021-03-01 11:58:12.015880200,2021-03-01 12:07:26.753565840,2021-03-01 12:37:15.353255400
21444264228689419362270989117336556785,2021-03-01 11:59:07.006629300,2021-03-01 12:08:21.649994760,2021-03-01 12:10:07.468175160
238375185505189520718227485935369851492,2021-03-01 12:02:02.324362080,2021-03-01 12:12:52.256324100,2021-03-01 12:42:58.372434420
255293828004928792006712025099137737978,2021-03-01 12:03:05.600151600,2021-03-01 12:11:02.154800640,2021-03-01 12:51:52.791220440
152847279362670165318807508995370487581,2021-03-01 12:04:02.967164700,2021-03-01 12:13:52.666832280,2021-03-01 12:33:09.408544320
108920807197813148470773592748170500748,2021-03-01 12:04:08.852760060,2021-03-01 12:14:04.975824600,2021-03-01 12:43:45.706675620
281167078833545151282752451085207397459,2021-03-01 12:05:00.511408320,2021-03-01 12:13:55.541011560,2021-03-01 12:34:20.627399820
31264634420707472657242586104469595767,2021-03-01 12:05:03.455746200,2021-03-01 12:14:15.989873160,2021-03-01 13:02:58.300515600
311400422182185105335207006834582522090,2021-03-01 12:05:03.897149460,2021-03-01 12:14:15.639407520,2021-03-01 12:35:00.705495660
138523027183820396297265602613848191669,2021-03-01 12:07:01.295277480,2021-03-01 12:15:50.443157100,2021-03-01 12:33:25.818870720
55951140110036545195491031683971997613,2021-03-01 12:07:02.896074480,2021-03-01 12:17:26.555644620,2021-03-01 12:24:08.873425500
131250486965689599287826002391297136203,2021-03-01 12:08:00.306613560,2021-03-01 12:17:00.470155500,2021-03-01 12:27:59.487783780
22625356865385292600472913357333682706,2021-03-01 12:11:15.414870000,2021-03-01 12:20:45.411800760,2021-03-01 12:20:47.998504380
327540181977946940959385201948330250355,2021-03-01 12:12:00.943639800,2021-03-01 12:19:21.284405880,2021-03-01 12:36:34.158030840
78147239506848694366556368396390934071,2021-03-01 12:12:05.714072520,2021-03-01 12:20:20.047701480,2021-03-01 12:20:26.433670380
140574410166864183930641014835724882091,2021-03-01 12:12:06.876280200,2021-03-01 12:21:37.666797660,2021-03-01 13:07:34.267177440
148005938352231207691671300897533905461,2021-03-01 12:16:03.659793540,2021-03-01 12:23:28.877884860,2021-03-01 12:36:27.993079440
123166324293832564623220333119298436953,2021-03-01 12:17:01.289791980,2021-03-01 12:26:24.968724360,2021-03-01 12:35:59.245343819
238276751658431810502779879072808152076,2021-03-01 12:17:02.282935680,2021-03-01 12:25:46.497116160,2021-03-01 12:34:59.497535820
250857243137846069549528701406628100629,2021-03-01 12:18:00.575360640,2021-03-01 12:26:25.400124540,2021-03-01 12:54:21.128266620
278564219873774742641165180733906745036,2021-03-01 12:18:02.390159640,2021-03-01 12:27:51.309810240,2021-03-01 12:34:25.633412160
235280292835341249625445992875320381461,2021-03-01 12:20:04.127084519,2021-03-01 12:27:19.880079539,2021-03-01 12:41:02.719805879
266076495079988185399719120462643992255,2021-03-01 12:21:01.548715920,2021-03-01 12:29:50.722900620,2021-03-01 12:49:42.245580360
235842193318142033156486814217448734282,2021-03-01 12:21:11.998968780,2021-03-01 12:29:18.931155660,2021-03-01 13:12:05.756619000
314637451508130913574717137563738152487,2021-03-01 12:22:01.447811220,2021-03-01 12:29:10.414745400,2021-03-01 13:31:32.929121220
291582615119428168486129059251229848417,2021-03-01 12:22:01.554840300,2021-03-01 12:30:08.303331420,2021-03-01 12:35:15.106619220
208085746681932768905032096382650137218,2021-03-01 12:22:20.806489440,2021-03-01 12:30:24.460954320,2021-03-01 12:35:16.220785200
41521433832751364808185284396699071394,2021-03-01 12:23:08.581915800,2021-03-01 12:33:48.346997940,2021-03-01 12:48:01.288447380
82872004745091583319635792111787196417,2021-03-01 12:25:00.273459180,2021-03-01 12:34:37.597364160,2021-03-01 13:08:09.228016860
303587061775569293299555146716008116907,2021-03-01 12:25:07.440535080,2021-03-01 12:34:55.378151040,2021-03-01 12:48:06.714113160
168169558379495585325236061903123127785,2021-03-01 12:27:20.835242280,2021-03-01 12:38:28.282930920,2021-03-01 12:44:53.839943400
54736838445085925952897921732469166429,2021-03-01 12:28:04.978600860,2021-03-01 12:36:55.755487200,2021-03-01 12:50:30.565002480
243077719421497493482521661550881543635,2021-03-01 12:30:00.542770800,2021-03-01 12:38:22.521336540,2021-03-01 12:41:45.341498760
223380554748063489244166829619949824105,2021-03-01 12:30:23.185269360,2021-03-01 12:39:26.955487440,2021-03-01 12:44:28.778055840
150990369279366526166254399514766320886,2021-03-01 12:31:03.622001700,2021-03-01 12:39:01.163686440,2021-03-01 14:09:57.616652580
293033768479502912210938875315937023400,2021-03-01 12:32:01.796531400,2021-03-01 12:38:30.367402620,2021-03-01 12:44:17.939066160
126071374305647175486398644172056662539,2021-03-01 12:32:08.697362520,2021-03-01 12:41:09.901588320,2021-03-01 12:49:05.444857020
111456893911839593174332150044333295555,2021-03-01 12:33:10.199749800,2021-03-01 12:41:25.450658400,2021-03-01 12:59:03.691783080
101314746488385330465366092670894394279,2021-03-01 12:35:03.160052580,2021-03-01 12:43:39.971199720,2021-03-01 13:30:28.944307680
230140403277341642089114716945760568861,2021-03-01 12:37:12.270748500,2021-03-01 12:44:39.743577120,2021-03-01 13:43:58.968079260
105022567110589974384529947024439276859,2021-03-01 12:39:03.408682620,2021-03-01 12:46:56.313699480,2021-03-01 12:53:18.676229640
248685152859371557233425367428104337750,2021-03-01 12:40:02.608119900,2021-03-01 12:48:48.830048100,2021-03-01 13:40:43.330844400
172289818533890202997171576494447179407,2021-03-01 12:40:03.144950400,2021-03-01 12:49:55.653537540,2021-03-01 13:47:04.183806900
68690345510502134314168299893850641875,2021-03-01 12:42:05.082790140,2021-03-01 12:51:32.597268720,2021-03-01 13:00:50.647547640
296499106883168881495397047537343850132,2021-03-01 12:44:06.158011680,2021-03-01 12:51:39.526962060,2021-03-01 12:52:59.644556580
105569366310724760338475244632539075771,2021-03-01 12:44:06.225618480,2021-03-01 12:51:30.624330120,2021-03-01 13:11:54.445628580
159852470724124540223741956672441238660,2021-03-01 12:45:00.720077700,2021-03-01 12:53:31.528167840,2021-03-01 12:53:52.078506480
172202635536522318321720563180746977459,2021-03-01 12:47:21.771006180,2021-03-01 12:55:10.918392780,2021-03-01 12:55:29.620334160
14038699635216399428469583732226813148,2021-03-01 12:50:05.366951340,2021-03-01 12:58:55.417578900,2021-03-01 13:06:36.177635940
218509984972058540107653023900871346133,2021-03-01 12:50:07.041345960,2021-03-01 12:58:31.591535820,2021-03-01 13:21:34.502217420
279203528594776838362700545203853385146,2021-03-01 12:51:00.260095319,2021-03-01 13:00:31.888117199,2021-03-01 14:17:58.243068839
40826554419173261587882279836830783947,2021-03-01 12:52:07.072045200,2021-03-01 13:01:44.943560220,2021-03-01 13:03:09.894705180
14893014988490878192745893165020140807,2021-03-01 12:54:07.953661740,2021-03-01 13:02:17.154689700,2021-03-01 13:13:15.102879840
145779839522456095059084068270191196621,2021-03-01 12:57:06.600957000,2021-03-01 13:06:45.824255700,2021-03-01 13:14:21.764108220
90460332053156468108215710263252112709,2021-03-01 12:57:23.147950440,2021-03-01 13:06:53.570744820,2021-03-01 13:34:49.683021000
171723676626225528632034381666721995950,2021-03-01 12:58:01.260849900,2021-03-01 13:06:55.015384320,2021-03-01 13:12:52.382798520
327995493100048234120361648087948664204,2021-03-01 12:58:01.908169079,2021-03-01 13:06:38.802696779,2021-03-01 13:07:38.465138639
78839968863701590031497336856954767779,2021-03-01 12:58:02.713635420,2021-03-01 13:05:36.314738639,2021-03-01 14:09:07.383021299
88687692591393266011505301822145796369,2021-03-01 12:59:00.063315899,2021-03-01 13:07:31.027525319,2021-03-01 13:11:30.595328699
94851977379466841889395143834957639313,2021-03-01 13:00:00.061416660,2021-03-01 13:07:30.908836920,2021-03-01 13:55:00.543678240
